автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;О. А. Новиковой. (1). Июль—7 августа 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;В. П. Боткину. (1). 10 августа 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;H. Н. Рашет. (1). 23 августа 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;А. А. Фету. (1). 24 августа 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;И. П. Борисову. (1). 26 августа 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;H. Н. Рашет. (1). 30 августа 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Полине Брюэр. (1). 7 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Валентине Делессер. (1). 7 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;М. Н. Каткову. (1). 9 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Н. В. Ханыкову. (1). 16 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;В. П. Боткину. (1). 29 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;А. А. Фету. (1). 30 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;И. П. Борисову. (1). 30 сентября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Жюлю Этцелю. (1). 2 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;А. М. Жемчужникову. (1). 7 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Вильяму Рольстону. (1). 7 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;В. П. Боткину. (1). 10 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;H. Н. Рашет. (1). 19 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Людвигу Пичу. (1). 25 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;П. В. Анненкову. (1). 26 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;H. Н. Рашет. (1). 29 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Полине Брюэр. (1). 30 октября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;Людвигу Пичу. (1). 4 ноября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;А. М. Жемчужникову. (1). 7 ноября 1866.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 7. Письма, 1866 - июнь 1867. М.: Наука, 1990. 445, [1] с., [1] л. портр.: ил.;1990;письмо;односторонняя;M. Н. Каткову. (1). 18 ноября 1866.;;;;;
