автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Туманский, Василий Иванович;чиновник, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 12 апреля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. Д. Соломирскому. (1). 15 апреля 1827.;;;;;
Туманский, Василий Иванович;чиновник, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 20 (?) апреля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;М. П. Погодину. (1). Апрель (до 23) 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. X. Бенкендорфу. (1). 24 апреля 1827.;;;;;
Бенкендорф, Александр Христофорович;"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). 3 мая 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. А. Муханову. (1). Февраль—первая половина мая 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 18 мая 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Осиповой. (1). ~ (не позднее) 10 июня 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;М. П. Погодину. (1). 10 июня 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. X. Бенкендорфу. (1). 29 июня 1827.;;;;;
Бенкендорф, Александр Христофорович;"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). 5 июля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;С. А. Соболевскому. (1). 15 июля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Е. М. Хитрово. (1). 18 июля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;A. X. Бенкендорфу. (1). 20 июля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. X. Бенкендорфу. (1). 20 июля 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. А. Дельвигу. (1). 31 июля 1827.;;;;;
Бенкендорф, Александр Христофорович;"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 22 августа 1827.;;;;;
Бенкендорф, Александр Христофорович;"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 22 августа 1827.;;;;;
Плетнёв, Пётр Александрович;критик, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 27 августа 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;М. П. Погодину. (1). Вторая половина (не позднее 30) августа 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;М. П. Погодину. (1). 31 августа 1827.;;;;;
"Вульф, Алексей Николаевич; Вульф, Анна Николаевна; Пушкин, Александр Сергеевич";"мемуарист, близкий друг А. С. Пушкина и Н. М. Языкова; дворянка, соседка А. С. Пушкина по имению и близкий друг поэта; поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. П. Керн. (1). 1 сентября 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. X. Бенкендорфу. (1). 10 сентября 1827.;;;;;
Плетнёв, Пётр Александрович;критик, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 22 сентября 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Д. В. Давыдов — А. С. Пушкину. (1). Конец сентября—первая половина октября 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. Ф. Смирдину. (1). 25 октября 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Ф. В. Булгарину. (1). Ноябрь (до 18) 1827.;;;;;
"Пушкина, Надежда Осиповна; Пушкин, Сергей Львович; Пушкин Александр Сергеевич; Пушкина, Ольга Сергеевна";"мать А. С. Пушкина; отец А. С. Пушкина, поэт-любитель; поэт; сестра А. С. Пушкина";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 21 ноября 1827.;;;;;
Вяземский, Пётр Андреевич;поэт, литературный критик, историк, переводчик, публицист, мемуарист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 22 ноября 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;С. А. Соболевскому. (1). Ноябрь (после 10) 1827.;;;;;
Осипова, Прасковья Александровна (Вульф. Вындомская);псковская помещица, хозяйка усадьбы Тригорское, соседка А. С. Пушкина по имению Михайловское, близкий друг поэта;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). Ноябрь (?) 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;М. П. Погодину. (1). ~ (не позднее) 17 декабря 1827.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;С. А. Соболевскому. (1). Декабрь 1827.;;;;;
А. Бальш ;;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). Май 1821 — июнь 1823 / ~ 10 сентября 1826—1827.;;;;;
