автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 27 мая 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 28 мая 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 30 мая 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 3 июня 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 5 июня 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 8 июня 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 9 июня 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 12 июня 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 14 июня 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. А. Любимову. (1). 19 июля 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. Н. Страхову. (1). 20 сентября 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Е. П. Ивановой. (1). 22 сентября 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 9 октября 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 10 октября 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. И. Владиславлеву. (1). 6 ноября 1872.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Вс. С. Соловьеву. (1). 1 января 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;В. Ф. Пуцыковичу. (1). 2—7 января 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 6 / 13 января 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Л. А. Леонову. (1). 15 января 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 26—28 января 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;С. А. Ивановой. (1). 31 января 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. А. Романову. (1). 10 февраля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. П. Погодину. (1). 21 февраля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. П. Погодину. (1). 26 февраля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. П. Федорову. (1). 11 мая 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;П. А. Исаеву. (1). 17 мая 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;П. А. Исаеву. (1). 19 мая 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 20 мая 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 12 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 14 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 22 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 24 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. У. Порецкому. (1). 25 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 26 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. У. Порецкому. (1). 30 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 5 июня 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 10 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 12 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 20 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. У. Порецкому. (1). 20 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 23 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 26 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 29 июля 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 10 августа 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 13 августа 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 15 августа 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достосвской. (1). 19 августа 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 20 августа 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. У. Порецкому. (1). 22 августа 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Д. Д. Кишенскому. (1). 5 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. М. Достоевскому. (1). 14 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 15 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 16 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. П. Федорову. (1). 19 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. Н. Страхову. (1). 27 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 28—30 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 28—30 сентября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;В. П. Мещерскому. (1). 2 октября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 4—6 октября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;К. П. Победоносцеву. (1). 23 октября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;В. П. Мещерскому. (1). 1—3 ноября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;В. П. Мещерскому. (1). 3—4 ноября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. П. Погодину. (1). 12 ноября 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. А. Любимову. (1). 13 декабря 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;В. В. Тимофеевой. (1). 15—16 декабря 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. М. Достоевскому. (1). 18 декабря 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. У. Порецкому. (1). 1873.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 3 января 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;О. Ф. Миллеру. (1). 4 января 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 24 января 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. Н. Страхову. (1). 9 февраля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. М. Достоевскому. (1). 9 февраля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;М. А. Александрову. (1). 21 февраля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Ф. Кони. (1). Февраль 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;В. П. Мещерскому. (1). 1 марта 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Г. Ф. Пантелееву. (1). 7 марта 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;И. А. Гончарову. (1). 7 марта 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;И. А. Гончарову. (1). Вторая половина марта 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;С. М. Лобода. (1). 10 апреля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 25 апреля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Л. Ф. Достоевской. (1). 25 апреля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Ф. Ф. Достоевскому. (1). 25 апреля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 26 апреля 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. М. Достоевскому. (1). 5 мая 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;Н. М. Достоевскому. (1). 12 мая 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;И. С. Тургеневу. (1). 5 июня 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 6 июня 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 12 июня 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 16 июня 1874.;;;;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;"Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л.: Наука, 1986. – Т. 29, кн. 1. Письма, 1869-1874. 573, [1] с.; 1 л. портр.";1986;письмо;одностороннее;А. Г. Достоевской. (1). 23 июня — 24 июня 1874.;;;;;
