автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;О. А. Новиковой. (1). 10 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;О. А. Новиковой. (1). 12 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;О. А. Новиковой. (1). 13 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Л. Я. Стечькиной. (1). 14 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Неизвестной. (1). 14 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Ф. И. Салаеву. (1). 14 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. Г. Савиной. (1). 16 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Устроителям литературного вечера в пользу Общества для пособия нуждающимся литераторам и ученым. (1). 16 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. Г. Савиной. (1). 17 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Ф. Кони. (1). 18 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 18 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Студентам Петербургского университета и Горного института. (1). 19 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 19 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 19 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 19 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;В. П. Гаевскому. (1). 20 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Л. Я. Стечькиной. (1). 20 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 20 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 20 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 21 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Полине Брюэр. (1). 25 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 25 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 27 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 27 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. Л. Лаврову. (1). 28 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Л. Я. Стечькиной. (1). 28 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 28 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 30 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Полине Брюэр. (1). 31 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. Л. Лаврову. (1). 31 марта 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 27 марта / 3 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Морицу Нехелесу. (1). 4 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 4 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Я. П. Полонскому. (1). 5 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 6 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 31 марта / 7 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Эмилю Золя. (1). 7 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Представителям харьковской интеллигенции. (1). 8 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;В. П. Гаевскому. (1). 9 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Е. Ф. Шнейдеру. (1). 9 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;В. В. Думнову. (1). 10 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 11 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 11 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. В. Анненкову. (1). 12 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Редактору «Le Temps». (1). 12 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Гюставу Флоберу. (1). 14 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. И. Алексееву. (1). 14 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Редактору «L’inde´pendance Belge». (1). 15 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 15 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. А. Трубецкой. (1). 16 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Эдмону де Гонкуру. (1). 18 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Луканиной. (1). 20 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Жюлю Этцелю. (1). 20 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Л. Я. Стечькиной. (1). 20 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 20 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 20 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Эдмону де Гонкуру. (1). 25 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Гюставу Флоберу. (1). 25 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Альфонсу Доде. (1). 25 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Редактору «Le Globe». (1). 25 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 26 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 29 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 29 апреля 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Полине Брюэр. (1). Апрель 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 2 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Б. А. Чивилеву. (1). 4 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Луканиной. (1). 4 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Виктору Гюго. (1). 4 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 4 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Ректору Киевского университета. (1). 4 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Ф. Писемскому. (1). 5 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 1 мая / 8 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 11 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Ф. Онегину. (1). 11 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 12 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. Н. Тургеневу. (1). 13 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Гюставу Флоберу. (1). 13 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;С. Л. Клячко. (1). 14 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Александру Гессе. (1). 14 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. П. Боголюбову. (1). 15 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. П. Васильеву. (1). 17 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 17 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 17 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 17 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. В. Анненкову. (1). 18 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Я. П. Полонскому. (1). 20 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 20 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 22 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Гюставу Флоберу. (1). 24 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. В. Анненкову. (1). 26 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 26 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 27 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 27 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;С. Л. Клячко. (1). 28 мая 1879.;;;;;
