"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). 11 июня 1837.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. Н., Е. Л., Д. И. Тютчевым; Н. В. Сушкову. (1). 8 августа 1837.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. Н., Е. Л. Тютчевым; Н. В. Сушкову. (1). 15 августа 1837.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. Н., Е. Л. Тютчевым. (1). 29 августа 1837.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. Н., Е. Л. Тютчевым. (1). 1 ноября 1837.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. Н., Е. Л., Эл. Ф. Тютчевым. (1). 13 декабря 1837.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"Ап. П. Мальтицу. (1). 23 марта 1838.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. С. Гагарину. (1). 30 марта 1838.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"И. Н., Е. Л. Тютчевым. (1). 17 июня 1838.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"К. В. Нессельроде. (1). 25 июля 1838.";;
"Тютчев, Фёдор Иванович";" лирик, поэт-мыслитель, дипломат и чиновник";"Тютчев Ф. И. Полное собрание сочинений и писем: В 6 т. — М.: Издат. центр ""Классика"" Т. 4: Письма 1820—1849 — 2004 ";2004;"письмо";"односторонняя / двусторонняя";"В. А. Жуковскому. (1). 6 октября 1838.";;
