автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Б. И. Утину. (1). 20 февраля 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. И. Глазунову. (1). 6 марта 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 17 июня 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 19 июня 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Е. П. Ковалевскому. (1). 20 июля 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Е. П. Ковалевскому. (1). 23 июля 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Н. М. Достоевскому. (1). 16 августа 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 16 (28) августа 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;В. Д. Констант. (1). 20 августа 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;В. Д. Констант. (1). 27 августа 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 8 сентября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;В. Д. Констант. (1). 8 сентября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 18 сентября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Н. Н. Страхову. (1). 18 сентября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 6 октября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;В. Д. Констант. (1). 10 ноября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 19 ноября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;В. Д. Констант. (1). 19 ноября 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Неустановленному лицу. (1). 5 декабря 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 23 декабря 1863.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;В. Д. Констант. (1). 10 января 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 28 января 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 31 января 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 9 февраля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 29 февраля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 29 февраля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 5 марта 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 20 марта 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 20 марта 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 26 марта 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 2 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 5 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 9 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 10 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 13—14 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. Д. Боборыкину. (1). 14 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 15 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 15 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. М. Достоевскому. (1). 23 апреля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 8—9 июля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. М. Достоевскому. (1). 29 июля 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Ф. Ф. Веселаго. (1). 23 августа 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. Н. Островскому. (1). 24 августа 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Н. Будаевскому. (1). 29 августа 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;М. В. Родевичу. (1). Июль—август 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Я. П. Полонскому. (1). 8 сентября 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Н. М. Достоевскому. (1). 13 сентября 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. Н. Островскому. (1). 19 сентября 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 20 сентября 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;С. В. Энгельгардт. (1). 27 октября 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Ф. А. Бурдину. (1). 20-е числа октября 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. У. Порецкому. (1). Начало декабря 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. Н. Островскому. (1). 9 декабря 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. В. Корвин-Круковской. (1). 14 декабря 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 14 декабря 1864.;;
