"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Д. Воеводину. (1). 24 апреля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Э. Абу. (1). 2 апреля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. П. Философовой. (1). 27 апреля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"И. Н. Ливчаку. (1). 6 мая 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. П. Философовой. (1). 8 мая 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. М. Достоевскому. (1). 16 мая 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"П. А. Исаеву. (1). 16 мая 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 20—21 июня 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 22 июня 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 29 июня 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 1 июля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"С. А. Юрьеву. (1). 11 июля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"М. А. Языкову. (1). 14 июля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Л. В. Григорьеву. (1). 21 июля 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"П. А. Исаеву. (1). 22 августа 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"В. Ф. Пуцыковичу. (1). 29 августа 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. М. Достоевскому. (1). ~ 10 октября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"В. Д. Шеру. (1). 11 октября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 7 ноября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 8 ноября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 9 ноября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 10 ноября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 11 ноября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Студентам Института инженеров путей сообщения. (1). 26 ноября 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. М. Достоевскому. (1). 17 декабря 1878.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. М. Достоевскому. (1). 1 января 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 30 января 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"К. П. Победоносцеву. (1). 19 февраля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"В. П. Гаевскому. (1). 10 марта 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"О. А. Новиковой. (1). 11 марта 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"В. Ф. Пуцыковичу. (1). 12 марта 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"К. К. Романову. (1). 15 марта 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"К. К. Романову. (1). 21 марта 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"О. А. Новиковой. (1). 28 марта 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"И. А. Любимову. (1). 1 апреля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 14 апреля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 30 апреля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"В. Ф. Пуцыковичу. (1). 3 мая 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 10 мая 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 17 мая 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"К. П. Победоносцеву. (1). 19 мая 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 11 июня 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"В. Ф. Пуцыковичу. (1). 11 июня 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Е. А. Штакеншнейдер. (1). 15 июня 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 19 июня 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"телеграмма";"односторонняя";"Редакции журнала «Русский вестник». (1). 6 июля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Ф. Тома. (1). 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"Н. А. Любимову. (1). 8 июля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. П. Философовой. (1). 11 июля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 19 июля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 22 июля 1879.";"";""
"Достоевский, Фёдор Михайлович";"писатель, философ, публицист";"Достоевский Ф. М. Полное собрание сочинений и писем: В 30 т. Л. : Наука, 1986. – Т. 30, кн.12. Письма, 1885-181.7. 455, [1] с.; 1 л. портр. : ил.";"1986";"письмо";"одностороняя";"А. Г. Достоевской. (1). 24 июля 1879.";"";""
