"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. А. Катенину. (1). февраль 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"А. И. Рыхлевскому. (1). февраль 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Н. А. Каховскому. (1). 3 мая 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Н. А. Каховскому. (1). 25 июня 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"А. И. Рыхлевскому. (1). 25 июня 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Н. А. Каховскому. (1). 19 октября 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"А. И. Рыхлевскому. (1). 24 октября 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"A. И. Рыхлевскому. (1). 3 ноября 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Неизвестной. (1). 17 ноября 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"К. В. Нессельроде. (1). ноябрь 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Н. А. Каховскому. (1). 27 декабря 1820.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Т. Этье. (1). январь 1821.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Т. Этье. (1). 14 августа 1821.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"B. К. Кюхельбекеру. (1). 1 октября 1822 — январь 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Ю. К. Глинке. (1). 26 января 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"H. Н. Муравьеву. (1). 26 января 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. Н. Ермолову. (1). 15 февраля 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"H. Н. Муравьеву. (1). 16 февраля 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"H. Н. Похвисневу. (1). 5 мая 1822 — 19 февраля 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"А. И. Колечицкой. (1). март 1823 — май 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Т. Этье. (1). март 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Т. Этье. (1). 19 мая 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Т. Этье. (1). 10 июля 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"A. В. Всеволожскому. (1). 8 августа 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"B. Ф. Одоевскому. (1). сентябрь 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"В. Ф. Одоевскому. (1). осень 1823.";;
