автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Раевскому. (1). 16 января 1836.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). Конец марта — первая половина апреля 1836.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). Вторая половина апреля 1836.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). Конец апреля — начало мая 1836.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Раевскому. (1). После 27 февраля 1837.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Раевскому. (1). Начало марта 1837.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Раевскому. (1). Первая половина марта 1837.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. А. Лопухиной. (1). 31 мая 1837.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). 18 июля 1837.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Раевскому. (1). Вторая половина ноября — начало декабря 1837.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;П. И. Петрову. (1). 1 февраля 1838.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. А. Лопухиной. (1). 15 февраля 1838.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Раевскому. (1). 8 июня 1838.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. И. Философову. (1). Октябрь 1838.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. М. Верещагиной-Хюгель. (1). 16 ноября 1838.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. А. Лопухиной. (1). Конец 1838.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. А. Лопухину. (1). Конец февраля — первая половина марта 1839.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. И. Тургеневу. (1). Декабрь 1839 .
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. П. Шувалову. (1). Весна 1838 — весна 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;К. Ф. Опочинину. (1). Январь — начало марта 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Н. Ф. Плаутину. (1). Начало марта 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Соболевскому. (1). Середина марта 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. А. Соболевскому. (1). Конец марта — середина апреля 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;В. кн. Михаилу Павловичу. (1). 20—27 апреля 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. А. Вадковской. (1). 1838—1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. А. Лопухину. (1). 17 июня 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. А. Лопухину. (1). 12 сентября 1840.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. А. Лопухину. (1). 16—26 октября 1840.
