"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 19 сентября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"М. Т. Каченовскому. (1). 27 сентября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"М. Т. Каченовскому. (1). между 30 сентября и 3 октября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"И. И. Дмитриеву. (1). между 30 сентября и 3 октября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). конец сентября — начало октября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 11 октября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 18 октября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). 4 ноября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 4 ноября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 7 ноября 1810.";;
