"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"П. В. Анненкову. (1). 6 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Н. В. Ханыкову. (1). 12 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 14 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"H. А. Кишинскому. (1). 17 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 25 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. А. Фету. (1). 26 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Людвигу Пичу. (1). 27 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"И. П. Борисову. (1). 30 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Жюлю Этцелю. (1). 30 июля 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Н. А. Кишинскому. (1). 1 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 2 августа 1867.";;
