"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 30 января - 3 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 5 - 6 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 7 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 15 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 24 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 25 - 27 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 28 февраля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 17 - 18 марта 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 25 - 26 марта 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). начало апреля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 12 - 15 апреля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 16 апреля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 26 апреля 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 2 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 7 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 8 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 9 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 10 - 11 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 10 - 11 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 13 - 14 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 13 - 14 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 15 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 16 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 17 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 20 - 22 мая 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 1 - 2 июня 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 4 - 5 июня 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 6 - 7 июня 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 9 - 10 июня 1885.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 85: Письма к В. Г. Черткову, 1883—1886. — 1935.";1935;"письмо";"односторонняя / двусторонняя";"В. Г. Черткову. (1). 17 - 18 июня 1885.";;
