"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 19 мая 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 21 мая 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 27 июля 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 27 июля ? 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 28 июля 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 31 июля 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 5 -15 августа 1865.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). половина первая. (1). января 1866.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 11 - 26 апреля 1866.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 10 августа 1866.";;
